Quarter,Channel,Customer ID,Country,Product Line,Revenue,Product Cost,Customer Service Cost,Profit
1,INT,PBI,Mexico,Revolving Credit Products,29,12,2,14
3,CCT,RPB,Columbia,Deposit Products,23,28,3,-8
2,EML,EBP,Chile,Credit Products,24,30,7,-13
1,CCT,EBP,New Zealand,Credit Products,5,3,1,2
2,INT,WEB,Costa Rica,Deposit Products,7,4,1,2
3,INT,PBI,Belgium,Deposit Products,11,10,2,-2
4,BRH,RPB,South Africa,Deposit Products,10,6,1,3
3,CCT,EBP,Spain,Revolving Credit Products,16,8,2,6
2,TEL,MFN,Finland,Revolving Credit Products,18,11,2,5
2,INT,PBI,France,Revolving Credit Products,17,9,2,6
2,BRH,PBI,Belgium,Other Products,41,32,8,1
2,MOP,EBP,Columbia,Revolving Credit Products,8,10,2,-5
3,ATM,MRT,Japan,Third Party Products,70,29,5,36
2,EML,EBP,Germany,Credit Products,4,3,1,1
3,CCT,PBI,Mexico,Deposit Products,16,7,2,7
4,CCT,RPB,New Zealand,Third Party Products,4,3,0,-0
1,INT,INB,USA,Other Products,13,9,2,2
2,EML,WEM,Uruguay,Third Party Products,13,10,1,2
2,TEL,FRT,Belgium,Credit Products,6,4,0,2
1,BRH,MRT,Czechoslovakia,Credit Products,6,4,1,1
3,ATM,FRT,Venezuela,Fee Based Products,61,43,5,13
1,EML,MAM,Taiwan,Credit Products,14,17,4,-6
4,INT,MAM,Denmark,Deposit Products,4,2,0,1
4,TEL,FRT,Peru,Other Products,36,32,5,0
1,BRH,PBI,Canada,Other Products,14,11,1,2
2,INT,FRT,Korea,Credit Products,28,31,5,-8
2,CCT,AGR,USA,Deposit Products,9,3,1,5
4,BRH,WEB,Brazil,Credit Products,7,4,0,3
4,MAL,WEB,Belgium,Credit Products,65,74,11,-21
1,INT,MFN,France,Deposit Products,12,10,2,-1
4,EML,WEB,Malaysia,Revolving Credit Products,15,9,2,4
4,ATM,EBP,Norway,Deposit Products,141,56,14,71
2,INT,AGR,Canada,Deposit Products,21,25,5,-8
2,TEL,AGR,Sweden,Other Products,3,4,1,-2
1,BRH,FRT,Singapore,Deposit Products,8,5,1,2
3,INT,WEM,Germany,Fee Based Products,12,10,2,-0
3,MAL,MAM,Spain,Credit Products,84,52,7,24
4,BRH,FRT,Finland,Fee Based Products,4,3,0,0
1,INT,FRT,Ireland,Deposit Products,3,1,0,2
1,CCT,WEB,Korea,Deposit Products,16,13,3,0
3,EML,MFN,Japan,Third Party Products,12,8,1,3
1,EVE,WEB,Finland,Deposit Products,5,6,1,-2
2,ATM,RPB,India,Deposit Products,68,46,10,11
4,EML,EBP,Ireland,Other Products,4,2,1,1
1,CCT,PBI,Uruguay,Fee Based Products,7,3,1,3
2,BRH,WEB,Netherlands,Deposit Products,9,7,2,1
3,ATM,WEB,Hong Kong,Fee Based Products,79,52,10,17
3,EML,WEM,Spain,Revolving Credit Products,47,56,7,-16
4,INT,PBI,Great Britain,Deposit Products,6,8,1,-3
2,BRH,MRT,Ireland,Fee Based Products,9,5,1,4
3,INT,WEB,Japan,Revolving Credit Products,20,9,2,10
1,ATM,MFN,Poland,Credit Products,69,65,12,-8
2,CCT,MAM,Columbia,Fee Based Products,33,28,4,1
2,INT,FRT,Canada,Fee Based Products,3,3,0,-1
3,ATM,WEM,Belgium,Deposit Products,73,96,18,-41
2,EVE,WEB,Norway,Revolving Credit Products,4,2,0,2
1,BRH,RPB,Norway,Deposit Products,28,29,5,-5
2,INT,EBP,Denmark,Revolving Credit Products,3,2,1,0
1,TEL,MRT,USA,Fee Based Products,38,20,3,14
3,CCT,MAM,Australia,Revolving Credit Products,21,9,2,10
4,CCT,AGR,Canada,Other Products,9,12,1,-3
3,INT,SBE,USA,Third Party Products,12,15,3,-5
4,CCT,MRT,Peru,Credit Products,4,5,1,-1
1,EML,FRT,Ireland,Revolving Credit Products,6,6,1,-1
3,BRH,MAM,Spain,Fee Based Products,11,6,1,4
1,BRH,EBP,Puerto Rico,Deposit Products,4,3,1,-0
1,INT,MRT,Spain,Deposit Products,4,2,0,2
2,BRH,WEB,Sweden,Revolving Credit Products,56,56,6,-6
3,CCT,EBP,Columbia,Deposit Products,66,35,8,24
2,EML,PBI,Malaysia,Deposit Products,27,31,7,-12
1,BRH,MAM,Columbia,Deposit Products,68,28,6,34
4,BRH,PBI,Brazil,Deposit Products,13,13,1,-1
3,CCT,AGR,Ecuador,Credit Products,18,13,3,2
1,BRH,RPB,Australia,Deposit Products,5,3,0,2
3,BRH,WEM,Canada,Revolving Credit Products,110,66,12,32
3,CCT,AGR,Brazil,Deposit Products,12,9,2,1
3,ATM,RPB,Finland,Fee Based Products,77,59,11,6
3,BRH,MAM,Germany,Deposit Products,12,6,1,5
2,BRH,AGR,Switzerland,Deposit Products,4,5,1,-2
1,INT,AGR,Sweden,Deposit Products,4,3,1,0
1,BRH,MFN,Finland,Revolving Credit Products,40,46,5,-12
1,EVE,WEB,Australia,Revolving Credit Products,11,14,2,-5
3,CCT,AGR,Uruguay,Fee Based Products,12,5,1,6
4,ATM,WEB,Indonesia,Revolving Credit Products,156,204,45,-93
1,ATM,FRT,Netherlands,Fee Based Products,58,57,10,-8
3,BRH,MAM,Ecuador,Credit Products,17,21,3,-7
4,BRH,STF,USA,Fee Based Products,7,6,1,-0
2,INT,MAM,Mexico,Other Products,22,20,5,-3
2,EVE,WEB,Sweden,Credit Products,3,2,0,1
1,CCT,MAM,Japan,Deposit Products,10,7,1,2
2,CCT,HEC,USA,Fee Based Products,9,9,2,-1
4,BRH,EBP,Sweden,Revolving Credit Products,3,4,1,-2
3,BRH,WEB,Singapore,Deposit Products,14,15,2,-3
2,CCT,MAM,Switzerland,Deposit Products,11,11,3,-3
3,EML,FRT,Sweden,Credit Products,22,20,3,-0
3,BRH,WEB,Taiwan,Revolving Credit Products,14,12,3,-1
1,BRH,WEM,Japan,Other Products,3,2,0,1
1,CCT,FRT,Uruguay,Credit Products,3,3,0,0
2,BRH,WEM,Norway,Other Products,10,10,2,-2
3,CCT,STF,USA,Fee Based Products,14,9,1,4
4,BRH,WEB,Indonesia,Revolving Credit Products,4,2,0,2
4,TEL,RPB,Belgium,Credit Products,12,6,1,5
3,CCT,MFN,Australia,Other Products,13,5,1,7
2,INT,WEM,Germany,Fee Based Products,22,19,4,-1
4,INT,EBP,Panama,Credit Products,8,6,1,0
1,MOP,EBP,Brazil,Deposit Products,17,20,3,-6
1,INT,RPB,France,Revolving Credit Products,6,8,2,-4
4,BRH,MRT,Japan,Other Products,3,1,0,1
3,CCT,RPB,Switzerland,Third Party Products,12,7,1,4
3,BRH,FRT,Uruguay,Revolving Credit Products,11,12,3,-4
1,BRH,FRT,Netherlands,Credit Products,13,11,2,-0
3,EML,FRT,Mexico,Other Products,23,11,2,10
1,BRH,MRT,Mexico,Deposit Products,6,3,0,2
2,BRH,MAM,Mexico,Fee Based Products,26,12,2,13
2,INT,RPB,Ireland,Revolving Credit Products,34,44,5,-15
1,MOP,MFN,Hong Kong,Revolving Credit Products,6,6,1,-2
3,EML,RPB,Indonesia,Deposit Products,26,13,2,11
1,EML,PBI,Venezuela,Deposit Products,5,4,1,-0
1,CCT,MAM,Guam,Other Products,3,4,1,-2
2,EVE,WEB,Finland,Deposit Products,4,3,1,1
3,DSA,EBP,Venezuela,Deposit Products,16,21,4,-8
1,MAL,RPB,Canada,Other Products,57,64,12,-19
3,INT,WEM,Brazil,Other Products,13,15,2,-4
4,BRH,WEM,South Africa,Deposit Products,4,3,1,0
1,BRH,RPB,Spain,Deposit Products,3,2,1,1
2,TEL,WEB,France,Credit Products,16,9,2,6
2,TEL,WEB,Norway,Other Products,15,7,1,7
2,INT,WEB,Singapore,Revolving Credit Products,7,3,0,3
1,DSA,MRT,USA,Other Products,3,3,1,-0
1,MAL,MFN,Germany,Deposit Products,76,57,6,12
4,ATM,RPB,Guam,Credit Products,140,115,21,4
4,BRH,PBI,Singapore,Third Party Products,45,15,3,26
3,CCT,PBI,Hong Kong,Third Party Products,17,18,4,-5
4,MOP,EBP,USA,Other Products,4,4,1,-2
2,EML,MAM,Brazil,Credit Products,4,5,0,-1
2,EML,WEM,Brazil,Third Party Products,3,3,1,-1
2,BRH,RPB,Korea,Deposit Products,9,7,1,0
3,MAL,RPB,Australia,Revolving Credit Products,62,70,14,-22
3,INT,HEC,USA,Revolving Credit Products,234,281,65,-112
1,BRH,WEM,Spain,Deposit Products,14,9,2,3
1,CCT,EBP,Uruguay,Credit Products,10,4,1,5
2,TEL,MRT,Great Britain,Credit Products,11,12,3,-4
2,EML,MAM,Venezuela,Credit Products,33,15,3,15
4,EML,EBP,Costa Rica,Deposit Products,19,12,2,4
1,CCT,MAM,Oman,Deposit Products,11,7,1,2
3,EML,MAM,Columbia,Credit Products,11,5,1,5
3,CCT,RPB,Japan,Other Products,12,15,3,-7
4,BRH,MFN,Finland,Other Products,5,5,1,-1
1,BRH,MAM,Great Britain,Deposit Products,5,4,1,-0
4,INT,EBP,Great Britain,Third Party Products,29,35,5,-10
2,TEL,RPB,Belgium,Deposit Products,9,11,2,-5
2,EML,WEM,Malaysia,Credit Products,4,4,1,-1
2,EML,EBP,Germany,Other Products,20,12,3,5
4,BRH,AGR,Switzerland,Other Products,3,2,0,2
2,CCT,FRT,Australia,Credit Products,16,7,2,7
3,EML,EBP,Canada,Fee Based Products,13,10,1,1
3,BRH,RPB,Sweden,Fee Based Products,12,8,2,3
2,BRH,WEM,India,Revolving Credit Products,9,5,1,3
3,INT,FRT,Spain,Fee Based Products,12,8,2,1
3,BRH,WEB,Korea,Other Products,12,16,2,-5
1,MAL,MAM,Belgium,Deposit Products,72,83,20,-31
4,CCT,WEB,Sweden,Deposit Products,5,5,1,-1
1,INT,RPB,France,Third Party Products,3,3,0,0
4,BRH,FRT,Brazil,Third Party Products,7,5,1,1
2,MOP,EBP,Panama,Credit Products,6,6,1,-1
4,TEL,EBP,Norway,Credit Products,5,3,0,1
1,EML,MRT,Germany,Deposit Products,5,5,1,-1
2,DSA,EBP,Venezuela,Credit Products,5,6,1,-2
4,CCT,FRT,Venezuela,Deposit Products,8,5,1,2
1,ATM,FRT,Germany,Fee Based Products,57,23,3,31
2,BRH,WEM,Japan,Other Products,29,15,4,11
2,BRH,EBP,Great Britain,Fee Based Products,19,7,1,11
4,BRH,MRT,South Africa,Deposit Products,7,9,1,-3
3,ATM,FRT,China,Third Party Products,62,28,4,30
2,INT,MAM,Australia,Revolving Credit Products,3,2,0,1
1,BRH,MRT,South Africa,Deposit Products,20,7,1,13
3,BRH,MFN,France,Fee Based Products,13,16,3,-6
3,CCT,WEB,Finland,Revolving Credit Products,62,77,14,-30
4,EML,FRT,Finland,Deposit Products,9,5,1,3
4,ATM,MAM,Denmark,Deposit Products,140,160,26,-46
1,ATM,MAM,Spain,Other Products,56,59,9,-11
3,TEL,MFN,Thailand,Deposit Products,11,12,2,-2
2,EML,MAM,Japan,Credit Products,6,5,1,1
4,EML,PBI,Hong Kong,Deposit Products,4,5,1,-2
2,MAL,FRT,Columbia,Deposit Products,57,61,12,-16
1,EML,PBI,Ireland,Deposit Products,24,13,2,9
4,MAL,WEB,Thailand,Other Products,57,42,4,10
4,BRH,RPB,Switzerland,Third Party Products,5,3,0,2
4,EML,PBI,China,Credit Products,35,18,4,12
2,EML,EBP,Brazil,Fee Based Products,3,3,1,-1
4,INT,WEM,New Zealand,Other Products,3,2,0,1
1,INT,WEB,Norway,Deposit Products,4,4,1,-2
1,BRH,MFN,Japan,Third Party Products,3,3,1,-0
4,ATM,FRT,Germany,Fee Based Products,138,48,7,83
1,INT,WEB,Germany,Other Products,20,24,5,-10
1,CCT,EBP,India,Credit Products,8,5,1,2
4,BRH,PBI,Great Britain,Other Products,5,6,1,-2
2,BRH,MAM,Canada,Third Party Products,8,6,1,1
1,BRH,AFF,USA,Other Products,3,1,0,2
3,EML,MFN,Germany,Credit Products,12,14,2,-4
1,BRH,PBI,Japan,Third Party Products,5,5,1,-0
2,EML,WEB,South Africa,Other Products,7,5,1,1
2,CCT,CAM,USA,Other Products,8,4,1,4
4,EML,AGR,Columbia,Deposit Products,3,3,0,-0
1,BRH,RPB,Mexico,Credit Products,19,11,2,6
2,INT,WEB,Canada,Other Products,5,4,1,0
1,BRH,WEM,India,Credit Products,16,8,1,7
2,BRH,MFN,South Africa,Fee Based Products,5,4,1,-0
2,CCT,EBP,Philippines,Revolving Credit Products,3,2,0,1
1,BRH,FRT,Great Britain,Fee Based Products,3,2,0,1
3,CCT,AGR,Columbia,Deposit Products,12,5,1,7
4,INT,MAM,Great Britain,Deposit Products,6,5,1,-1
1,CCT,RPB,Puerto Rico,Other Products,6,3,1,2
4,CCT,MAM,Columbia,Fee Based Products,4,3,0,0
1,ATM,FRT,Nigeria,Fee Based Products,56,25,3,27
2,INT,AFF,USA,Credit Products,8,4,1,3
4,ATM,PBI,Costa Rica,Third Party Products,155,72,9,75
3,BRH,EBP,New Zealand,Credit Products,13,11,2,-1
1,EML,MFN,Spain,Revolving Credit Products,11,10,1,1
2,BRH,MRT,Australia,Deposit Products,9,8,2,-1
1,EML,WEB,Malaysia,Revolving Credit Products,3,3,0,-0
1,INT,EBP,Denmark,Revolving Credit Products,25,28,3,-7
2,BRH,MRT,Sweden,Credit Products,3,3,0,-0
3,BRH,WEM,China,Deposit Products,12,14,2,-4
2,CCT,STF,USA,Fee Based Products,5,6,1,-2
1,MAL,MFN,Finland,Revolving Credit Products,88,100,11,-23
1,INT,WEB,China,Credit Products,17,14,2,1
2,INT,RPB,Switzerland,Fee Based Products,4,4,1,-1
1,EML,FRT,Belgium,Deposit Products,5,6,1,-2
4,INT,EBP,Brazil,Fee Based Products,7,6,1,-1
2,CCT,WEB,Venezuela,Fee Based Products,3,4,1,-1
1,BRH,WEB,Indonesia,Credit Products,5,4,1,0
3,ATM,MRT,Indonesia,Deposit Products,67,58,8,1
4,TEL,MFN,Finland,Credit Products,13,11,2,-0
1,EML,EBP,Japan,Revolving Credit Products,20,18,2,0
2,EML,WEB,Japan,Other Products,7,7,1,-2
4,TEL,SBE,USA,Credit Products,206,122,28,55
4,CCT,MAM,Germany,Credit Products,13,12,1,-1
4,BRH,PBI,Denmark,Other Products,9,4,1,4
2,CCT,WEM,Columbia,Credit Products,8,6,1,0
1,EML,PBI,Canada,Deposit Products,13,16,2,-5
1,ATM,MFN,France,Revolving Credit Products,94,38,7,49
4,BRH,MRT,Switzerland,Credit Products,5,6,1,-2
1,EML,MRT,Belgium,Credit Products,4,2,0,2
2,ATM,EBP,Columbia,Other Products,58,43,7,8
2,MOP,MFN,Japan,Other Products,4,3,1,-0
1,INT,PBI,South Africa,Credit Products,10,13,3,-6
3,EML,EBP,Germany,Other Products,11,14,3,-6
2,CCT,EBP,Spain,Revolving Credit Products,3,1,0,2
4,BRH,RPB,Columbia,Credit Products,5,5,1,-1
1,INT,MFN,Japan,Credit Products,27,27,6,-6
2,INT,RPB,Puerto Rico,Deposit Products,16,8,2,6
2,INT,FRT,Brazil,Deposit Products,4,3,0,1
1,EML,SBE,USA,Other Products,8,9,1,-2
1,CCT,WEM,Norway,Revolving Credit Products,2,3,1,-1
2,BRH,PBI,Japan,Deposit Products,4,3,1,0
3,EML,IAS,USA,Other Products,14,12,2,-0
4,INT,MRT,Belgium,Deposit Products,4,2,0,2
3,BRH,WEB,Norway,Credit Products,11,14,3,-6
1,MOP,EBP,USA,Deposit Products,41,54,7,-21
4,EML,WEB,Japan,Credit Products,54,58,15,-19
2,INT,EBP,Sweden,Credit Products,5,7,1,-3
2,INT,AGR,USA,Deposit Products,6,7,1,-3
1,BRH,PBI,Canada,Fee Based Products,37,15,4,19
2,CCT,EBP,Ecuador,Deposit Products,7,4,1,3
4,INT,WEB,Ireland,Credit Products,33,43,5,-14
2,INT,PBI,Uruguay,Third Party Products,7,4,1,2
3,CCT,WEB,Brazil,Fee Based Products,12,11,1,0
1,BRH,PBI,Brazil,Other Products,15,19,2,-6
2,EVE,MRT,USA,Other Products,6,7,2,-3
3,BRH,FRT,Spain,Fee Based Products,14,10,1,2
1,TEL,MFN,Australia,Deposit Products,16,16,2,-3
4,BRH,MAM,Thailand,Fee Based Products,3,3,0,0
3,CCT,WEB,Hong Kong,Deposit Products,14,19,5,-9
4,CCT,EBP,New Zealand,Deposit Products,3,4,1,-1
3,INT,MFN,Korea,Fee Based Products,12,8,1,3
2,BRH,WEB,Korea,Other Products,12,15,2,-4
4,BRH,PBI,Columbia,Revolving Credit Products,3,3,0,-1
3,BRH,CAM,USA,Other Products,24,17,2,4
4,INT,WEM,Peru,Revolving Credit Products,10,11,2,-3
2,INT,MAM,Netherlands,Revolving Credit Products,16,19,3,-7
1,EML,PBI,Finland,Deposit Products,8,4,1,3
2,BRH,MFN,Finland,Deposit Products,72,81,19,-27
1,INT,EBP,Belgium,Deposit Products,5,3,1,1
1,CCT,PBI,Japan,Deposit Products,6,5,1,-0
1,CCT,WEM,Puerto Rico,Revolving Credit Products,3,3,1,-1
4,INT,WEB,Sweden,Other Products,4,4,0,-0
2,TEL,AGR,Canada,Deposit Products,7,3,0,4
4,CCT,FRT,Venezuela,Fee Based Products,6,4,1,2
3,CCT,WEM,Belgium,Other Products,13,12,3,-3
4,EML,CAM,USA,Third Party Products,3,3,0,-0
1,DSA,WEB,Japan,Revolving Credit Products,19,19,4,-5
4,CCT,FRT,Nigeria,Other Products,25,22,5,-2
1,CCT,AGR,Columbia,Deposit Products,3,4,1,-1
3,EML,FRT,Canada,Deposit Products,56,51,5,-1
1,BRH,MAM,Argentina,Deposit Products,22,24,3,-5
3,CCT,INB,USA,Other Products,13,10,2,1
4,BRH,FRT,South Africa,Credit Products,7,8,2,-3
4,MOP,WEM,Puerto Rico,Deposit Products,7,8,1,-2
4,INT,WEB,Poland,Other Products,5,2,0,2
3,TEL,WEB,Sweden,Revolving Credit Products,14,12,1,0
2,EML,EBP,China,Fee Based Products,4,3,1,1
3,INT,RPB,Belgium,Deposit Products,17,14,2,1
3,BRH,WEM,Mexico,Credit Products,15,18,2,-5
3,CCT,WEB,New Zealand,Other Products,18,8,1,9
1,ATM,MFN,Oman,Deposit Products,56,72,13,-29
2,CCT,RPB,Germany,Deposit Products,3,4,0,-1
4,EML,EBP,Great Britain,Credit Products,29,14,3,12
3,TEL,EBP,Columbia,Revolving Credit Products,32,13,1,17
4,ATM,FRT,Great Britain,Other Products,150,117,22,10
3,CCT,FRT,Canada,Deposit Products,13,12,2,-1
4,TEL,AGR,Canada,Deposit Products,7,2,0,4
1,TEL,CAM,USA,Deposit Products,35,45,10,-20
3,MAL,WEB,Philippines,Deposit Products,62,51,6,6
3,BRH,PBI,Australia,Credit Products,13,12,3,-2
1,CCT,EBP,Hong Kong,Other Products,4,4,1,-1
2,CCT,MAM,Germany,Revolving Credit Products,15,7,2,6
1,BRH,MRT,Taiwan,Other Products,4,3,0,1
2,CCT,RPB,Korea,Deposit Products,3,2,1,0
3,INT,WEB,Sweden,Deposit Products,21,9,2,10
2,EML,WEB,Australia,Credit Products,46,38,7,1
3,BRH,HEC,USA,Deposit Products,240,230,40,-31
3,BRH,FRT,Oman,Credit Products,11,14,2,-6
2,EML,FRT,Denmark,Third Party Products,14,18,3,-8
3,INT,WEM,Spain,Deposit Products,15,19,3,-8
2,CCT,AGR,Canada,Other Products,8,10,2,-4
1,EVE,MRT,USA,Other Products,5,3,0,2
2,CCT,FRT,Mexico,Deposit Products,5,2,0,2
4,EML,PBI,Singapore,Revolving Credit Products,17,19,4,-6
4,INT,WEM,Great Britain,Revolving Credit Products,14,11,2,1
1,BRH,RPB,Netherlands,Deposit Products,4,3,0,1
1,BRH,MFN,Denmark,Deposit Products,10,8,2,-1
3,BRH,EBP,China,Third Party Products,12,15,4,-7
4,CCT,WEB,Thailand,Revolving Credit Products,7,3,1,4
2,EML,MFN,Japan,Third Party Products,3,2,0,1
3,CCT,PBI,Switzerland,Revolving Credit Products,16,5,1,10
4,MOP,WEB,Poland,Revolving Credit Products,5,4,1,0
4,CCT,PBI,Spain,Deposit Products,3,3,1,-0
2,CCT,EBP,Argentina,Deposit Products,9,7,2,0
1,EML,PBI,Puerto Rico,Deposit Products,7,3,1,3
2,INT,MFN,Japan,Deposit Products,4,5,1,-2
1,ATM,MFN,Czechoslovakia,Credit Products,58,38,4,16
1,INT,MFN,Germany,Other Products,3,4,1,-2
1,CCT,EBP,Sweden,Revolving Credit Products,6,7,2,-3
3,TEL,FRT,Peru,Other Products,12,6,1,5
1,EML,MFN,Hong Kong,Credit Products,48,55,10,-16
4,BRH,WEB,Switzerland,Third Party Products,6,3,0,2
2,TEL,WEB,India,Credit Products,14,9,2,3
2,BRH,MAM,France,Credit Products,7,7,2,-2
2,EML,MAM,Netherlands,Deposit Products,7,7,1,-1
2,MAL,WEM,Chile,Other Products,56,25,6,25
3,INT,EBP,Denmark,Deposit Products,12,7,1,4
2,ATM,MFN,Taiwan,Other Products,56,45,5,5
3,EML,MAM,Australia,Other Products,35,41,6,-12
1,CCT,CAM,USA,Third Party Products,4,4,0,-1
1,EML,WEM,Brazil,Third Party Products,2,2,0,-0
3,BRH,WEB,Hong Kong,Revolving Credit Products,29,30,7,-8
4,BRH,RPB,Germany,Third Party Products,3,2,0,1
1,ATM,FRT,Mexico,Fee Based Products,76,85,14,-23
4,DSA,WEB,China,Deposit Products,3,2,0,-0
3,BRH,PBI,South Africa,Deposit Products,12,12,2,-1
1,TEL,WEB,Germany,Deposit Products,10,11,2,-3
4,BRH,FRT,Venezuela,Revolving Credit Products,35,33,7,-5
3,BRH,AGR,Venezuela,Revolving Credit Products,15,8,2,5
4,EML,WEB,China,Revolving Credit Products,7,3,0,3
1,ATM,PBI,Puerto Rico,Deposit Products,66,36,8,23
1,TEL,EBP,Columbia,Revolving Credit Products,4,4,0,0
3,DSA,WEB,Denmark,Credit Products,13,16,3,-5
4,EML,WEM,Denmark,Revolving Credit Products,5,2,1,2
3,EML,AGR,Mexico,Fee Based Products,13,4,1,8
4,BRH,MRT,Belgium,Deposit Products,3,2,0,0
3,TEL,WEB,India,Credit Products,15,9,1,4
1,INT,INB,USA,Third Party Products,5,2,0,3
3,BRH,EBP,Costa Rica,Other Products,31,41,7,-16
3,MOP,WEB,Ireland,Credit Products,13,13,2,-2
1,BRH,MRT,Netherlands,Revolving Credit Products,6,6,1,-0
4,EML,MAM,Mexico,Deposit Products,18,10,3,5
4,BRH,RPB,Denmark,Fee Based Products,50,31,7,11
4,INT,EBP,Australia,Deposit Products,3,3,1,-1
4,EML,EBP,Guatemala,Credit Products,7,5,1,0
1,CCT,EBP,Chile,Credit Products,3,2,0,0
1,INT,EBP,India,Deposit Products,4,4,1,-0
1,CCT,MFN,Norway,Deposit Products,7,5,1,1
4,MOP,AGR,Canada,Credit Products,10,12,2,-4
2,INT,FRT,South Africa,Revolving Credit Products,5,5,1,-1
2,EML,MRT,Mexico,Deposit Products,4,3,1,-0
1,CCT,MRT,Mexico,Credit Products,30,33,6,-10
3,EVE,PBI,USA,Deposit Products,167,81,13,72
1,BRH,WEM,Switzerland,Deposit Products,5,6,1,-2
3,DSA,WEB,Australia,Credit Products,13,15,2,-4
3,CCT,FRT,Belgium,Fee Based Products,12,5,1,6
2,BRH,MFN,Denmark,Deposit Products,10,8,1,1
2,EVE,WEB,Ireland,Revolving Credit Products,31,23,3,5
1,EML,EBP,Ecuador,Revolving Credit Products,41,42,4,-5
4,CCT,WEB,Netherlands,Deposit Products,18,22,4,-8
4,MAL,PBI,Panama,Other Products,56,72,15,-31
1,ATM,MFN,Nigeria,Revolving Credit Products,57,49,7,0
1,EML,AGR,Costa Rica,Fee Based Products,4,1,0,2
3,ATM,WEM,Germany,Other Products,65,28,4,33
2,EML,WEM,Columbia,Other Products,4,4,1,-1
3,INT,WEB,Costa Rica,Fee Based Products,12,5,1,7
2,EML,PBI,South Africa,Revolving Credit Products,16,17,4,-5
1,TEL,EBP,Venezuela,Revolving Credit Products,10,3,1,6
2,ATM,MRT,Nigeria,Deposit Products,70,85,12,-27
1,INT,MRT,Mexico,Deposit Products,9,5,1,3
3,EML,WEM,Czechoslovakia,Deposit Products,13,16,3,-6
1,CCT,INB,USA,Third Party Products,4,2,0,2
1,TEL,EBP,Norway,Credit Products,5,2,1,2
2,EML,MRT,Australia,Deposit Products,3,3,0,-1
1,INT,PBI,Costa Rica,Credit Products,14,15,3,-5
3,EML,FRT,Finland,Deposit Products,16,13,2,1
2,ATM,FRT,Singapore,Credit Products,80,31,7,41
1,MOP,WEB,Korea,Revolving Credit Products,5,5,1,-1
2,EML,MAM,Argentina,Deposit Products,9,8,2,-0
2,TEL,MFN,Denmark,Deposit Products,3,2,0,0
1,CCT,MFN,France,Other Products,3,2,0,0
1,EML,WEM,India,Revolving Credit Products,2,3,1,-1
4,CCT,WEB,South Africa,Third Party Products,2,1,0,1
2,BRH,WEM,New Zealand,Deposit Products,2,2,0,-0
4,INT,MFN,Spain,Deposit Products,6,6,1,-0
4,CCT,WEB,Switzerland,Credit Products,11,6,1,3
3,CCT,MFN,Hong Kong,Deposit Products,16,17,3,-4
3,INT,MFN,Japan,Deposit Products,14,9,2,3
3,BRH,PBI,Brazil,Fee Based Products,12,15,3,-6
3,MOP,CAM,USA,Revolving Credit Products,20,12,1,7
3,INT,PBI,Netherlands,Fee Based Products,13,12,2,-1
1,TEL,WEB,Japan,Deposit Products,5,6,1,-2
2,ATM,MFN,Guam,Revolving Credit Products,70,46,11,12
1,INT,WEB,Venezuela,Credit Products,3,3,0,-1
1,BRH,PBI,Poland,Credit Products,13,11,2,-1
1,TEL,WEB,Belgium,Revolving Credit Products,26,16,3,7
3,BRH,AGR,Columbia,Fee Based Products,12,9,1,1
4,BRH,MAM,Denmark,Deposit Products,8,9,1,-2
2,INT,MFN,South Africa,Credit Products,12,7,2,2
4,BRH,MFN,Israel,Other Products,3,4,1,-2
2,BRH,PBI,Belgium,Credit Products,28,15,4,9
2,CCT,RPB,Guam,Deposit Products,4,4,1,-1
2,CCT,PBI,Australia,Third Party Products,3,2,0,1
4,INT,RPB,Singapore,Deposit Products,8,7,1,0
1,INT,WEM,Canada,Third Party Products,5,3,1,2
1,BRH,MFN,Guam,Other Products,4,2,0,2
2,INT,WEB,Sweden,Other Products,3,2,0,0
4,CCT,MFN,Netherlands,Deposit Products,4,2,0,2
1,INT,PBI,South Africa,Deposit Products,3,2,0,0
4,EML,WEB,New Zealand,Deposit Products,4,2,0,2
4,ATM,EBP,South Africa,Other Products,138,77,9,52
4,BRH,CRE,USA,Other Products,12,11,1,-1
1,INT,WEM,Peru,Revolving Credit Products,8,10,2,-5
3,INT,FRT,Japan,Revolving Credit Products,46,36,4,7
2,CCT,WEB,Norway,Credit Products,16,12,3,1
4,MOP,CAM,USA,Revolving Credit Products,18,22,3,-7
1,MAL,CRE,USA,Third Party Products,59,64,11,-15
4,CCT,FRT,Canada,Fee Based Products,3,2,0,0
3,BRH,STF,Puerto Rico,Deposit Products,14,10,2,3
2,CCT,PBI,Columbia,Deposit Products,4,4,1,-1
2,CCT,MAM,China,Fee Based Products,2,2,0,-0
3,INT,MRT,South Africa,Deposit Products,11,5,1,5
3,EML,MRT,Canada,Fee Based Products,15,16,3,-5
2,EML,RPB,Great Britain,Revolving Credit Products,18,23,3,-7
1,EML,RPB,Belgium,Other Products,3,3,1,-1
4,INT,PBI,Switzerland,Third Party Products,38,21,5,12
4,TEL,WEB,USA,Other Products,4,4,1,-0
2,INT,RPB,Brazil,Credit Products,7,8,1,-3
1,INT,WEM,Mexico,Fee Based Products,6,8,1,-2
1,EML,MFN,Japan,Third Party Products,2,2,0,-0
2,CCT,WEB,Spain,Revolving Credit Products,6,3,1,3
