ship,order_id,item_id,item_desc,quantity,price,order_date,delivery_date,delivery_place,received_date,supplier,delivery_cost,order_year
Ship-10,356517610801,601.026.038,Screw,4,227.20000000000002,2017-05-22,2017-06-09,Delivery Place-105,2017-07-19,Supplier-447,NA,2017
Ship-10,356517610801,601.026.045,Cone,2,3578.4,2017-05-22,2017-06-09,Delivery Place-105,2017-07-19,Supplier-447,NA,2017
Ship-19,376317613801,601.068.008,ME Pressure Control Transmitter,1,60261.25,2017-05-22,2017-06-05,Delivery Place-105,2017-07-13,Supplier-400,1952.5,2017
Ship-9,356417612001,601.026.139,"Spindle Guide, Complete",16,94163.75,2017-05-30,2017-06-02,Delivery Place-78,2017-06-20,Supplier-447,NA,2017
Ship-12,356817002101,601.004.008,Piston crown,2,265767.2,2017-05-30,2017-05-31,Delivery Place-128,NA,Supplier-447,NA,2017
Ship-20,376417612901,601.026.017,O-Ring,14,465.76,2017-05-30,2017-07-07,Delivery Place-105,2017-08-15,Supplier-447,NA,2017
Ship-20,376417612901,601.026.009,Gasket,7,227.20000000000002,2017-05-30,2017-07-07,Delivery Place-105,2017-08-15,Supplier-447,NA,2017
Ship-20,376417612901,601.026.309,Sealing Ring,14,3067.2000000000003,2017-05-30,2017-07-07,Delivery Place-105,2017-08-15,Supplier-447,NA,2017
Ship-20,376417612901,601.026.018,Back-Up Ring,14,1760.8,2017-05-30,2017-07-07,Delivery Place-105,2017-08-15,Supplier-447,NA,2017
Ship-20,376417612901,601.026.129,Spring,10,1817.6000000000001,2017-05-30,2017-07-07,Delivery Place-105,NA,Supplier-447,NA,2017
Ship-20,376417612901,601.026.130,Screw,14,227.20000000000002,2017-05-30,2017-07-07,Delivery Place-105,2017-08-15,Supplier-447,NA,2017
Ship-20,376417612901,601.026.133,Sealing Ring,20,306.72,2017-05-30,2017-07-07,Delivery Place-105,NA,Supplier-447,NA,2017
Ship-20,376417612901,601.026.135,Sealing Ring,30,306.72,2017-05-30,2017-07-07,Delivery Place-105,2017-08-15,Supplier-447,NA,2017
Ship-20,376417612901,601.026.128,"Spindle Guide, Complete",5,94174.40000000001,2017-05-30,2017-07-07,Delivery Place-105,2017-08-15,Supplier-447,NA,2017
Ship-20,376417612901,601.026.131,Sealing Ring,30,306.72,2017-05-30,2017-07-07,Delivery Place-105,NA,Supplier-447,NA,2017
Ship-21,376517610301,601.026.052,"Suction Valve, Compl",7,39305.6,2017-05-30,2017-06-23,Delivery Place-105,2019-02-23,Supplier-447,NA,2017
Ship-21,376517610301,601.002.116,"Coupling, Complete",7,2442.4,2017-05-30,2017-06-23,Delivery Place-105,2019-02-23,Supplier-447,NA,2017
Ship-13,367517612301,601.042.137,O-ring,2,227.20000000000002,2017-06-13,2017-08-11,Delivery Place-105,2017-07-19,Supplier-447,NA,2017
Ship-13,367517612301,601.042.139,Inductive sensor w. O-ring,2,17778.4,2017-06-13,2017-08-11,Delivery Place-105,2017-07-19,Supplier-447,NA,2017
Ship-13,367517612301,601.042.138,"O-ring, Viton",2,227.20000000000002,2017-06-13,2017-08-11,Delivery Place-105,2017-07-19,Supplier-447,NA,2017
Ship-19,376317614601,601.054.018,Ball Bearing for Fan,2,6365.182305,2017-06-16,2017-06-30,Delivery Place-77,2017-07-15,Supplier-533,NA,2017
Ship-19,376317614601,601.054.017,Ball Bearing for Motor,2,3573.43568,2017-06-16,2017-06-30,Delivery Place-77,2017-07-15,Supplier-533,NA,2017
Ship-19,376317614601,601.054.019,Ball Bearing for Fan,2,4466.7946,2017-06-16,2017-06-30,Delivery Place-77,2017-07-15,Supplier-533,NA,2017
Ship-19,376317614601,601.054.016,Ball Bearing for Motor,2,5862.6679125,2017-06-16,2017-06-30,Delivery Place-77,2017-07-15,Supplier-533,NA,2017
Ship-21,376517612201,601.050.134,Bursting Disc,10,511.2,2017-06-23,2017-06-28,Delivery Place-105,2017-07-02,Supplier-447,NA,2017
Ship-21,376517612201,601.050.122,"Bursting Cap, Complete",1,33716.48,2017-06-23,2017-06-28,Delivery Place-105,2017-07-02,Supplier-447,NA,2017
Ship-21,376517612201,601.050.124,Gasket,4,227.20000000000002,2017-06-23,2017-06-28,Delivery Place-105,2017-07-02,Supplier-447,NA,2017
Ship-20,376417613601,601.068.304,"System Printer's, Alarm Printer",1,301508.63550000003,2017-06-26,2017-07-22,Delivery Place-77,2017-08-15,Supplier-256,NA,2017
Ship-19,376317615301,601.026.131,O-Ring,20,306.72,2017-06-29,2017-07-06,Delivery Place-105,2017-07-13,Supplier-447,NA,2017
Ship-19,376317615301,601.026.130,Screw,20,227.20000000000002,2017-06-29,2017-07-06,Delivery Place-105,2017-07-13,Supplier-447,NA,2017
Ship-19,376317615301,601.026.127,O-Ring,20,306.72,2017-06-29,2017-07-06,Delivery Place-105,2017-07-13,Supplier-447,NA,2017
Ship-19,376317615301,601.026.128,"Spindle Guide, Complete",7,94174.40000000001,2017-06-29,2017-07-06,Delivery Place-105,2017-07-13,Supplier-447,NA,2017
Ship-19,376317615301,601.026.133,O-Ring,20,306.72,2017-06-29,2017-07-06,Delivery Place-105,2017-07-13,Supplier-447,NA,2017
Ship-19,376317615301,601.026.137,Disc + 15 Bar,20,2101.6,2017-06-29,2017-07-06,Delivery Place-105,2017-07-13,Supplier-447,NA,2017
Ship-19,376317615301,601.026.331,Pin,15,227.20000000000002,2017-06-29,2017-07-06,Delivery Place-105,2017-07-13,Supplier-447,NA,2017
Ship-19,376317615301,601.026.135,O-Ring,20,306.72,2017-06-29,2017-07-06,Delivery Place-105,2017-07-13,Supplier-447,NA,2017
Ship-9,356417616701,601.059.030,"Exhaust Gas Sensor, Thermocouple,  MAN B&W sensor code: TC8707, (details from sensor: maker:KP Pedersen, Type:1xK, Tol:KI.2, Max:+850 deg cel, W Nr.1.45771, Lbnr:000002, SO Nr:139879, part no:KP5852001A-03)",2,29784.5,2017-07-17,2017-09-04,Delivery Place-105,2017-08-31,Supplier-398,3337,2017
Ship-19,376317618301,601.004.028,"Sealing ring, complete",8,15449.6,2017-07-20,2017-08-11,Delivery Place-105,2017-09-19,Supplier-447,NA,2017
Ship-19,376317618301,601.004.023,Scraper ring,4,19652.8,2017-07-20,2017-08-11,Delivery Place-105,2017-09-19,Supplier-447,NA,2017
Ship-19,376317618301,601.004.039,"Scraper ring, complete",12,22833.600000000002,2017-07-20,2017-08-11,Delivery Place-105,2017-09-19,Supplier-447,NA,2017
Ship-20,376417615301,601.003.015,Piston cleaning ring,3,54300.799999999996,2017-07-28,2017-08-20,Delivery Place-105,2017-08-15,Supplier-447,NA,2017
Ship-20,376417615301,601.003.014,Gasket,4,3578.4,2017-07-28,2017-08-20,Delivery Place-105,2017-08-15,Supplier-447,NA,2017
Ship-20,376417615301,601.004.007,"Piston ring, right, H=8mm, alu-coat",3,23174.399999999998,2017-07-28,2017-08-20,Delivery Place-105,2017-08-15,Supplier-447,NA,2017
Ship-20,376417615301,601.002.071,"O-ring, Viton",7,1022.4,2017-07-28,2017-08-20,Delivery Place-105,2017-08-15,Supplier-447,NA,2017
Ship-20,376417615301,601.004.006,"Piston ring, left, H=8mm, alu-coat",6,23174.399999999998,2017-07-28,2017-08-20,Delivery Place-105,2017-08-15,Supplier-447,NA,2017
Ship-20,376417618501,601.002.135,Sealing ring f. valve stem,7,3067.2000000000003,2017-07-28,2017-12-01,Delivery Place-105,2018-01-03,Supplier-447,NA,2017
Ship-20,376417618501,601.002.140,Sealing ring,7,5509.5999999999995,2017-07-28,2017-12-01,Delivery Place-105,2018-01-03,Supplier-447,NA,2017
Ship-20,376417618501,601.026.128,Spindle guide incl. nozzle,6,94174.40000000001,2017-07-28,2017-12-01,Delivery Place-105,2018-01-03,Supplier-447,NA,2017
Ship-20,376417618501,601.026.017,"O-ring, Viton",14,465.76,2017-07-28,2017-12-01,Delivery Place-105,2018-01-03,Supplier-447,NA,2017
Ship-20,376417618501,601.026.018,"Back-up ring, PTFE",7,1760.8,2017-07-28,2017-12-01,Delivery Place-105,2018-01-03,Supplier-447,NA,2017
Ship-20,376417618501,601.002.136,Screw,12,227.20000000000002,2017-07-28,2017-12-01,Delivery Place-105,2018-01-03,Supplier-447,NA,2017
Ship-11,356717614201,601.059.030,"Thermocouple Sensor, Maker: MAN B&W, Resistance thermom. Standard No: 1763360-1, NiCr-Ni, L=200mm, 0-600 C, Standard No: 1763360-1",5,26184.8,2017-08-08,2017-08-11,Delivery Place-105,2017-09-13,Supplier-447,NA,2017
Ship-12,356817614601,601.059.063,"Temperature Sensor For M.E. Exh, Gas",5,26184.8,2017-08-15,2017-08-21,Delivery Place-105,2017-09-16,Supplier-447,NA,2017
Ship-12,356817615301,601.069.139,3/2-way solenoid valve,2,37942.4,2017-08-16,2017-09-15,Delivery Place-105,2017-09-18,Supplier-447,NA,2017
Ship-11,356717615901,601.004.028,"Sealing Ring, Complete",8,15449.6,2017-09-05,2017-09-30,Delivery Place-105,NA,Supplier-454,NA,2017
Ship-11,356717615901,601.050.101,O-Ring,8,227.20000000000002,2017-09-05,2017-09-30,Delivery Place-105,NA,Supplier-454,NA,2017
Ship-11,356717615901,601.050.093,Disc,8,2499.2000000000003,2017-09-05,2017-09-30,Delivery Place-105,NA,Supplier-454,NA,2017
Ship-11,356717615901,601.004.023,"Top Scraper Ring, Incl Tension Spring",8,19652.8,2017-09-05,2017-09-30,Delivery Place-105,NA,Supplier-454,NA,2017
Ship-11,356717615901,601.004.039,"Scraper Ring, Complete",8,22833.600000000002,2017-09-05,2017-09-30,Delivery Place-105,NA,Supplier-454,NA,2017
Ship-11,356717615901,601.004.006,Piston Ring No. 2 And 4,16,23174.399999999998,2017-09-05,2017-09-30,Delivery Place-105,NA,Supplier-454,NA,2017
Ship-11,356717615901,601.004.035,"Scraper Ring, Complete",8,13575.199999999999,2017-09-05,2017-09-30,Delivery Place-105,NA,Supplier-454,NA,2017
Ship-11,356717615901,601.004.005,Piston Ring No. 1 - Pop Ring,8,44372.16,2017-09-05,2017-09-30,Delivery Place-105,NA,Supplier-454,NA,2017
Ship-11,356717615901,601.050.098,Bushing,6,9883.199999999999,2017-09-05,2017-09-30,Delivery Place-105,NA,Supplier-454,NA,2017
Ship-11,356717615901,601.050.096,Bushing,8,4828,2017-09-05,2017-09-30,Delivery Place-105,NA,Supplier-454,NA,2017
Ship-11,356717615901,601.050.097,Spring,8,4487.2,2017-09-05,2017-09-30,Delivery Place-105,NA,Supplier-454,NA,2017
Ship-11,356717615901,601.004.007,Piston Ring No. 3,8,23174.399999999998,2017-09-05,2017-09-30,Delivery Place-105,NA,Supplier-454,NA,2017
Ship-11,356717615901,601.050.091,Gasket,8,431.68,2017-09-05,2017-09-30,Delivery Place-105,NA,Supplier-454,NA,2017
Ship-14,367617602201,601.054.031,Belt,6,9851.25,2017-09-05,2017-10-20,Delivery Place-105,2017-12-05,Supplier-447,NA,2017
Ship-12,356817617501,601.004.005,Piston Ring No. 1,5,6258.295,2017-09-08,2017-09-08,Delivery Place-105,2017-09-16,Supplier-373,NA,2017
Ship-12,356817617502,601.004.006,Piston Ring No. 2 And No. 4,10,23174.399999999998,2017-09-08,2017-09-11,Delivery Place-128,2017-09-16,Supplier-447,NA,2017
Ship-12,356817617502,601.004.007,Piston Ring No. 3,5,23174.399999999998,2017-09-08,2017-09-11,Delivery Place-128,2017-09-16,Supplier-447,NA,2017
Ship-11,356717617101,601.003.004,Cylinder liner incl. piston cleaning ring,8,481209.60000000003,2017-09-13,2017-09-14,Delivery Place-105,2017-12-14,Supplier-447,NA,2017
Ship-11,356717617101,601.004.008,Piston crown,8,265767.2,2017-09-13,2017-09-14,Delivery Place-105,2017-12-14,Supplier-447,NA,2017
Ship-13,367517620101,601.028.001,High press. fuel oil pipe,2,92072.8,2017-09-27,2017-09-29,Delivery Place-105,2017-10-05,Supplier-447,NA,2017
Ship-13,367517620101,601.026.051,Puncture valve,1,38908,2017-09-27,2017-09-29,Delivery Place-105,2017-10-05,Supplier-447,NA,2017
Ship-13,367517620101,601.004.023,Scraper ring,1,19652.8,2017-09-27,2017-09-29,Delivery Place-105,2017-10-05,Supplier-447,NA,2017
Ship-13,367517620101,601.004.035,"Scraper ring, complete",1,13575.199999999999,2017-09-27,2017-09-29,Delivery Place-105,2017-10-05,Supplier-447,NA,2017
Ship-13,367517620101,601.002.024,"Indicator valve, complete",2,18289.600000000002,2017-09-27,2017-09-29,Delivery Place-105,2017-10-05,Supplier-447,NA,2017
Ship-13,367517620101,601.003.013,O-ring,12,306.72,2017-09-27,2017-09-29,Delivery Place-105,2017-10-05,Supplier-447,NA,2017
Ship-19,376317003501,601.004.039,"Scraper ring, complete",12,22833.600000000002,2017-10-02,2017-10-06,Delivery Place-75,2017-12-06,Supplier-447,NA,2017
Ship-12,356817620501,601.004.026,Pin,10,227.20000000000002,2017-10-10,2017-11-10,Delivery Place-105,2017-12-27,Supplier-447,NA,2017
Ship-12,356817620501,601.056.003,Gasket,3,3692,2017-10-10,2017-11-10,Delivery Place-105,2017-12-27,Supplier-447,NA,2017
Ship-12,356817620501,601.002.286,Gasket,40,227.20000000000002,2017-10-10,2017-11-10,Delivery Place-105,2017-12-27,Supplier-447,NA,2017
Ship-12,356817620501,601.026.127,Screw,10,227.20000000000002,2017-10-10,2017-11-10,Delivery Place-105,2017-12-27,Supplier-447,NA,2017
Ship-12,356817620501,601.002.024,"Indicator valve, complete",6,18289.600000000002,2017-10-10,2017-11-10,Delivery Place-105,2017-12-27,Supplier-447,NA,2017
Ship-12,356817620501,601.026.135,"O-ring, Viton",40,306.72,2017-10-10,2017-11-10,Delivery Place-105,2017-12-27,Supplier-447,NA,2017
Ship-12,356817620501,601.026.140,Additional disc +15 bar,50,2101.6,2017-10-10,2017-11-10,Delivery Place-105,2017-12-27,Supplier-447,NA,2017
Ship-12,356817620501,601.003.011,Gasket,30,227.20000000000002,2017-10-10,2017-11-10,Delivery Place-105,2017-12-27,Supplier-447,NA,2017
Ship-12,356817620501,601.026.126,"O-ring, Viton",30,306.72,2017-10-10,2017-11-10,Delivery Place-105,2017-12-27,Supplier-447,NA,2017
Ship-12,356817620501,601.010.064,Gasket,10,4203.2,2017-10-10,2017-11-10,Delivery Place-105,2017-12-27,Supplier-447,NA,2017
Ship-12,356817620501,601.010.011,Stud,30,908.8000000000001,2017-10-10,2017-11-10,Delivery Place-105,2017-12-27,Supplier-447,NA,2017
Ship-12,356817620501,601.002.026,Locking plate,50,840.64,2017-10-10,2017-11-10,Delivery Place-105,2017-12-27,Supplier-447,NA,2017
Ship-12,356817620501,601.002.023,Gasket 8x16.5x1.5,20,488.48,2017-10-10,2017-11-10,Delivery Place-105,2017-12-27,Supplier-447,NA,2017
Ship-12,356817620501,601.010.008,Packing rings,10,227.20000000000002,2017-10-10,2017-11-10,Delivery Place-105,2017-12-27,Supplier-447,NA,2017
Ship-12,356817620501,601.003.005,Gasket,10,1533.6000000000001,2017-10-10,2017-11-10,Delivery Place-105,2017-12-27,Supplier-447,NA,2017
Ship-12,356817620501,601.010.065,Banjo coupling,5,4544,2017-10-10,2017-11-10,Delivery Place-105,2017-12-27,Supplier-447,NA,2017
Ship-12,356817620501,601.003.013,O-ring,50,306.72,2017-10-10,2017-11-10,Delivery Place-105,2017-12-27,Supplier-447,NA,2017
Ship-19,376317624401,601.026.050,Pump barrel and Top,1,260144,2017-10-18,2017-12-14,Delivery Place-105,2018-01-17,Supplier-447,NA,2017
Ship-14,367617625201,601.002.024,"Indicator valve, complete",5,18289.600000000002,2017-10-23,2017-10-30,Delivery Place-105,2017-12-05,Supplier-447,NA,2017
Ship-12,356817622601,601.003.013,Sealing Ring,40,306.72,2017-10-25,2017-10-26,Delivery Place-78,2017-11-09,Supplier-447,NA,2017
Ship-12,356817622601,601.004.007,Piston Ring No. 3,8,23174.399999999998,2017-10-25,2017-10-26,Delivery Place-78,2017-11-09,Supplier-447,NA,2017
Ship-12,356817622601,601.004.008,Piston Crown IMO Number 1848264-1,2,265767.2,2017-10-25,2017-10-26,Delivery Place-78,2017-11-09,Supplier-447,NA,2017
Ship-12,356817622601,601.004.006,Piston Ring No. 2 And No. 4,16,23174.399999999998,2017-10-25,2017-10-26,Delivery Place-78,2017-11-09,Supplier-447,NA,2017
Ship-12,356817622601,601.004.005,Piston Ring No. 1,7,44372.16,2017-10-25,2017-10-26,Delivery Place-78,2017-11-09,Supplier-447,NA,2017
Ship-12,356817622601,601.004.003,Locking Wire,1,11757.6,2017-10-25,2017-10-26,Delivery Place-78,2017-11-09,Supplier-447,NA,2017
Ship-12,356817615201,601.004.003,Locking Wire,2,11757.6,2017-10-26,2017-11-03,Delivery Place-105,2017-12-26,Supplier-447,NA,2017
Ship-20,376417629301,601.002.100,Sealing air control unit,1,38090.08,2017-10-31,2017-12-14,Delivery Place-105,2018-01-03,Supplier-447,NA,2017
Ship-20,376417629301,601.026.128,Spindle guide incl. nozzle,7,94174.40000000001,2017-10-31,2017-12-14,Delivery Place-105,2018-01-03,Supplier-447,NA,2017
Ship-20,376417629301,601.002.005,"O-ring, Viton",7,3578.4,2017-10-31,2017-12-14,Delivery Place-105,2018-01-03,Supplier-447,NA,2017
Ship-20,376417629301,601.002.116,Coupling,2,2442.4,2017-10-31,2017-12-14,Delivery Place-105,2018-01-03,Supplier-447,NA,2017
Ship-20,376417631301,601.026.025,Sealing Ring,14,636.1600000000001,2017-11-01,2017-11-07,Delivery Place-105,2017-12-07,Supplier-447,NA,2017
Ship-20,376417631301,601.026.037,Sealing Ring,14,1817.6000000000001,2017-11-01,2017-11-07,Delivery Place-105,2017-12-07,Supplier-447,NA,2017
Ship-20,376417631301,601.026.275,Compression Tool,1,11867.65,2017-11-01,2017-11-07,Delivery Place-105,2017-12-07,Supplier-447,NA,2017
Ship-20,376417631301,601.026.274,Pushing Tool,1,18119.2,2017-11-01,2017-11-07,Delivery Place-105,2017-12-07,Supplier-447,NA,2017
Ship-20,376417631301,601.026.273,Cone,1,8179.2,2017-11-01,2017-11-07,Delivery Place-105,2017-12-07,Supplier-447,NA,2017
Ship-20,376417631301,601.026.270,Cone,1,9088,2017-11-01,2017-11-07,Delivery Place-105,2017-12-07,Supplier-447,NA,2017
Ship-20,376417631301,601.026.272,Compression Tool,1,11530.4,2017-11-01,2017-11-07,Delivery Place-105,2017-12-07,Supplier-447,NA,2017
Ship-20,376417631301,601.026.271,Pushing Tool,1,21016,2017-11-01,2017-11-07,Delivery Place-105,2017-12-07,Supplier-447,NA,2017
Ship-20,376417631701,601.054.017,Oil Seal no. 12,4,558.349325,2017-11-08,2017-11-15,Delivery Place-77,2017-12-07,Supplier-256,NA,2017
Ship-20,376417631701,601.054.018,Bearing (Impeller side) 6409z C3,2,5583.4932499999995,2017-11-08,2017-11-15,Delivery Place-77,2017-12-07,Supplier-256,NA,2017
Ship-20,376417631701,601.054.019,Bearing (Drive side) NU2308 C3,2,5583.4932499999995,2017-11-08,2017-11-15,Delivery Place-77,2017-12-07,Supplier-256,NA,2017
Ship-20,376417631701,601.054.020,"V-Belt No.: 2A-58"", Center diameter 1473 mm",6,2233.3973,2017-11-08,2017-11-15,Delivery Place-77,2017-12-07,Supplier-256,NA,2017
Ship-20,376417631701,601.054.016,Oil Seal no. 11,4,558.349325,2017-11-08,2017-11-15,Delivery Place-77,2017-12-07,Supplier-256,NA,2017
Ship-19,376317626101,601.054.027,Shaft,1,78168.90550000001,2017-11-09,2017-11-14,Delivery Place-77,2017-12-29,Supplier-256,NA,2017
Ship-19,376317626101,601.054.018,Ball Bearing for Fan,1,5583.4932499999995,2017-11-09,2017-11-14,Delivery Place-77,2017-12-29,Supplier-256,NA,2017
Ship-20,376417630801,601.068.304,"System Printer's, Alarm Printer",1,318259.11525000003,2017-11-13,2018-02-05,Delivery Place-77,2018-01-08,Supplier-604,NA,2017
Ship-13,367517626701,601.002.024,"Indicator valve, complete",6,18289.600000000002,2017-11-16,2017-11-24,Delivery Place-105,2018-01-16,Supplier-447,NA,2017
Ship-14,367617627701,601.026.138,Spindle guide incl. nozzle,4,94174.40000000001,2017-11-22,2017-12-01,Delivery Place-105,2017-12-05,Supplier-447,NA,2017
Ship-14,367617627701,601.026.130,"O-ring, Viton",20,306.72,2017-11-22,2017-12-01,Delivery Place-105,2017-12-05,Supplier-447,NA,2017
Ship-14,367617627701,601.026.126,"O-ring, Viton",20,306.72,2017-11-22,2017-12-01,Delivery Place-105,2017-12-05,Supplier-447,NA,2017
Ship-14,367617627701,601.026.135,"O-ring, Viton",20,306.72,2017-11-22,2017-12-01,Delivery Place-105,2017-12-05,Supplier-447,NA,2017
Ship-14,367617627701,601.026.051,Puncture valve,4,38908,2017-11-22,2017-12-01,Delivery Place-105,2017-12-05,Supplier-447,NA,2017
Ship-14,367617627701,601.026.128,"O-ring, Viton",10,306.72,2017-11-22,2017-12-01,Delivery Place-105,2017-12-05,Supplier-447,NA,2017
Ship-14,367617627701,601.028.002,Retaining ring,5,227.20000000000002,2017-11-22,2017-12-01,Delivery Place-105,2017-12-05,Supplier-447,NA,2017
Ship-14,367617627701,601.026.137,Additional disc +15 bar,10,2101.6,2017-11-22,2017-12-01,Delivery Place-105,2017-12-05,Supplier-447,NA,2017
Ship-14,367617627701,601.002.153,Hex. set screw w. cup point,5,227.20000000000002,2017-11-22,2017-12-01,Delivery Place-105,2017-12-05,Supplier-447,NA,2017
Ship-14,367617627701,601.026.124,Fuel nozzle,8,32660,2017-11-22,2017-12-01,Delivery Place-105,2017-12-05,Supplier-447,NA,2017
Ship-14,367617627701,601.002.159,O-ring,8,227.20000000000002,2017-11-22,2017-12-01,Delivery Place-105,2017-12-05,Supplier-447,NA,2017
Ship-14,367617627701,601.026.052,Suction valve,6,39305.6,2017-11-22,2017-12-01,Delivery Place-105,2017-12-05,Supplier-447,NA,2017
Ship-19,376317627101,601.066.027,"Indicator valve, complete",2,18289.600000000002,2017-11-28,2018-01-03,Delivery Place-105,2018-01-17,Supplier-447,NA,2017
Ship-19,376317627101,601.066.019,Gasket 15x25x1.5,4,670.24,2017-11-28,2018-01-03,Delivery Place-105,2018-01-17,Supplier-447,NA,2017
Ship-12,356817625601,601.002.286,Gasket,50,227.20000000000002,2017-12-01,2017-12-08,Delivery Place-105,2017-12-27,Supplier-447,NA,2017
Ship-12,356817625601,601.003.013,O-ring,40,306.72,2017-12-01,2017-12-08,Delivery Place-105,2017-12-27,Supplier-447,NA,2017
Ship-12,356817625601,601.026.139,Spindle guide incl. nozzle,12,94174.40000000001,2017-12-01,2017-12-08,Delivery Place-105,2017-12-27,Supplier-447,NA,2017
Ship-12,356817625601,601.026.121,Guide pin,12,227.20000000000002,2017-12-01,2017-12-08,Delivery Place-105,2017-12-27,Supplier-447,NA,2017
Ship-12,356817625601,601.026.128,"O-ring, Viton",30,306.72,2017-12-01,2017-12-08,Delivery Place-105,2017-12-27,Supplier-447,NA,2017
Ship-12,356817625601,601.026.137,Additional disc +15 bar,30,2101.6,2017-12-01,2017-12-08,Delivery Place-105,2017-12-27,Supplier-447,NA,2017
